kernel_radius,b,c,h,w,max_fn_sec,max_fn_value,luca_fn_sec,luca_fn_value
2,128,32,16,16,,,0.0022455749999608088,0.0341796875
2,128,32,32,32,,,0.003482118999954764,0.0372314453125
2,128,32,64,64,,,0.009692948000065371,0.03851318359375
2,128,32,128,128,,,0.033288878999996996,0.039276123046875
2,128,64,4,4,,,0.0019027320000759573,0.02032470703125
2,128,64,8,8,,,0.002201916999979403,0.0289306640625
2,128,64,16,16,,,0.003364645000033306,0.0341796875
2,128,64,32,32,,,0.007942903999946793,0.0369873046875
2,128,64,64,64,,,0.02881677599998511,0.038543701171875
2,128,64,128,128,,,0.11103993799997625,0.039276123046875
2,128,128,4,4,,,0.0022475770000482953,0.0198211669921875
2,128,128,8,8,,,0.00339016200007336,0.0291290283203125
2,128,128,16,16,,,0.0077668330000051355,0.03436279296875
2,128,128,32,32,,,0.02709552999999687,0.037109375
2,128,128,64,64,,,0.10230070700004035,0.038543701171875
